zcta,tmean,date,day,month,year
12061,-6.243672325476972,01/01/1988,01,01,1988
12062,-8.896842938175968,01/01/1988,01,01,1988
12063,-9.074959169577141,01/01/1988,01,01,1988
12064,-9.02933536791671,01/01/1988,01,01,1988
12065,-2.0562528030485265,01/01/1988,01,01,1988
12066,-2.416345694980873,01/01/1988,01,01,1988
12067,-8.2370413865727,01/01/1988,01,01,1988
12068,-2.006917279460969,01/01/1988,01,01,1988
12070,-1.4115322211223689,01/01/1988,01,01,1988
12071,-1.529775348799388,01/01/1988,01,01,1988
12072,-7.689365275287275,01/01/1988,01,01,1988
12074,-6.910257217641528,01/01/1988,01,01,1988
12075,0.9032889932261583,01/01/1988,01,01,1988
12076,-4.483912358872144,01/01/1988,01,01,1988
12077,-7.530284033239821,01/01/1988,01,01,1988
12078,0.25278292406865344,01/01/1988,01,01,1988
12083,-8.566303703332846,01/01/1988,01,01,1988
12084,-0.36474007709547074,01/01/1988,01,01,1988
12086,-8.785007455460642,01/01/1988,01,01,1988
12087,-8.808525363037825,01/01/1988,01,01,1988
12090,-3.496852738534775,01/01/1988,01,01,1988
12092,-1.112996296038872,01/01/1988,01,01,1988
12093,-2.1310565723462522,01/01/1988,01,01,1988
12094,-2.3027493172628923,01/01/1988,01,01,1988
12095,-8.206002540943555,01/01/1988,01,01,1988
12106,1.237578416864097,01/01/1988,01,01,1988
12108,-1.1957618749672891,01/01/1988,01,01,1988
12110,-8.461818639965873,01/01/1988,01,01,1988
12115,-2.066682669070601,01/01/1988,01,01,1988
12116,-1.8344150191848279,01/01/1988,01,01,1988
12117,-6.142018186393288,01/01/1988,01,01,1988
12118,-10.802439037583632,01/01/1988,01,01,1988
12120,-0.4486690934189241,01/01/1988,01,01,1988
12121,-0.787869469924158,01/01/1988,01,01,1988
12122,-1.9999319832211635,01/01/1988,01,01,1988
12123,-2.6303416750521804,01/01/1988,01,01,1988
12125,-6.774650814608367,01/01/1988,01,01,1988
12130,-7.273214440168285,01/01/1988,01,01,1988
12131,-1.87200849334113,01/01/1988,01,01,1988
12134,0.7075278187896177,01/01/1988,01,01,1988
12136,-5.013164351054719,01/01/1988,01,01,1988
12137,-1.968572966154932,01/01/1988,01,01,1988
12138,-5.809118807217861,01/01/1988,01,01,1988
12139,-5.194958440811064,01/01/1988,01,01,1988
12140,-9.120951056517647,01/01/1988,01,01,1988
12143,-2.501470112730785,01/01/1988,01,01,1988
12144,-8.123787913624934,01/01/1988,01,01,1988
12147,0.4994173337975717,01/01/1988,01,01,1988
12148,-2.131897043425956,01/01/1988,01,01,1988
12149,-8.129070772385148,01/01/1988,01,01,1988
12150,-5.882115313431678,01/01/1988,01,01,1988
12151,0.42361903766738945,01/01/1988,01,01,1988
12153,1.2939428459351012,01/01/1988,01,01,1988
12154,-8.969997553458953,01/01/1988,01,01,1988
12155,0.9083159177942578,01/01/1988,01,01,1988
12156,-10.843901672957246,01/01/1988,01,01,1988
12157,-8.054304325364376,01/01/1988,01,01,1988
12158,-9.427405319870909,01/01/1988,01,01,1988
12159,-1.9365945985713262,01/01/1988,01,01,1988
12160,-8.52082389350021,01/01/1988,01,01,1988
12164,-0.5614197006932273,01/01/1988,01,01,1988
12165,-1.936135835332661,01/01/1988,01,01,1988
12166,-0.037172342186958154,01/01/1988,01,01,1988
12167,-6.496428144471695,01/01/1988,01,01,1988
12168,-7.650224338956977,01/01/1988,01,01,1988
12169,1.2904279229378355,01/01/1988,01,01,1988
12170,-3.411031936522902,01/01/1988,01,01,1988
12173,-2.835029141408836,01/01/1988,01,01,1988
12175,-8.377201410551613,01/01/1988,01,01,1988
12176,-7.746405777030054,01/01/1988,01,01,1988
12180,-2.300745206090552,01/01/1988,01,01,1988
12182,-9.051299446049246,01/01/1988,01,01,1988
12183,-8.497805744728137,01/01/1988,01,01,1988
12184,-1.4280423646547298,01/01/1988,01,01,1988
12185,-5.1142251448145775,01/01/1988,01,01,1988
12186,-1.0792884061070125,01/01/1988,01,01,1988
12187,-1.060288216460186,01/01/1988,01,01,1988
12188,-1.0581678450486451,01/01/1988,01,01,1988
12189,-4.393566662151339,01/01/1988,01,01,1988
12190,-2.293110154858784,01/01/1988,01,01,1988
12192,-0.555953874904191,01/01/1988,01,01,1988
12193,-7.830531463453956,01/01/1988,01,01,1988
12194,-0.8241293683104713,01/01/1988,01,01,1988
12196,-1.0997242145556803,01/01/1988,01,01,1988
12197,-4.6869694735514695,01/01/1988,01,01,1988
12198,1.3934403496514538,01/01/1988,01,01,1988
12202,-1.936135835332661,01/01/1988,01,01,1988
12203,-8.349948169198303,01/01/1988,01,01,1988
12204,-5.03250125745742,01/01/1988,01,01,1988
12205,-1.865699537552198,01/01/1988,01,01,1988
12206,-9.146392410683005,01/01/1988,01,01,1988
12207,-1.936135835332661,01/01/1988,01,01,1988
12208,0.9601970996069157,01/01/1988,01,01,1988
12209,-7.48376534912613,01/01/1988,01,01,1988
12210,-2.134037124467189,01/01/1988,01,01,1988
12211,-8.045981965946662,01/01/1988,01,01,1988
12302,-7.593004957918965,01/01/1988,01,01,1988
12303,-1.8862515354167495,01/01/1988,01,01,1988
12304,-1.9365945985713262,01/01/1988,01,01,1988
12305,-9.807756862635046,01/01/1988,01,01,1988
12306,-2.4501651291326216,01/01/1988,01,01,1988
12307,-1.1417857860987208,01/01/1988,01,01,1988
12308,-2.310016339192936,01/01/1988,01,01,1988
12309,-2.3891136462948794,01/01/1988,01,01,1988
12401,-9.125247126459046,01/01/1988,01,01,1988
12404,-2.3857243954729253,01/01/1988,01,01,1988
12405,-1.936135835332661,01/01/1988,01,01,1988
12406,-6.609300865405568,01/01/1988,01,01,1988
12407,-1.1297274439062976,01/01/1988,01,01,1988
12409,-8.487086120749906,01/01/1988,01,01,1988
12410,-0.7181675000239003,01/01/1988,01,01,1988
12411,-6.747934781015047,01/01/1988,01,01,1988
12412,-8.813281421196157,01/01/1988,01,01,1988
12413,-9.220882516557651,01/01/1988,01,01,1988
12414,0.182270969300177,01/01/1988,01,01,1988
12416,-8.49292037989461,01/01/1988,01,01,1988
12418,-1.936135835332661,01/01/1988,01,01,1988
12419,-2.076113744562089,01/01/1988,01,01,1988
12420,-9.057724475559075,01/01/1988,01,01,1988
12421,-7.553902828175928,01/01/1988,01,01,1988
12422,-1.936135835332661,01/01/1988,01,01,1988
12423,-7.9044625826884705,01/01/1988,01,01,1988
12424,-4.835940212315064,01/01/1988,01,01,1988
12427,-1.9766118769460874,01/01/1988,01,01,1988
12428,-2.7674683631302273,01/01/1988,01,01,1988
12429,-8.06276174204198,01/01/1988,01,01,1988
12430,-1.5518126488368085,01/01/1988,01,01,1988
12431,-1.3110226697636393,01/01/1988,01,01,1988
12433,-2.3281073939767603,01/01/1988,01,01,1988
12434,-1.9246244821007785,01/01/1988,01,01,1988
12435,-2.6116808114359547,01/01/1988,01,01,1988
12439,-1.5430639376578414,01/01/1988,01,01,1988
12440,-8.862478236899669,01/01/1988,01,01,1988
12442,-8.443542105676679,01/01/1988,01,01,1988
12443,-8.663496977367476,01/01/1988,01,01,1988
12444,1.3335802292623058,01/01/1988,01,01,1988
12446,-2.0152042855100913,01/01/1988,01,01,1988
12448,-0.495816180938863,01/01/1988,01,01,1988
12449,-0.7501573060865332,01/01/1988,01,01,1988
12450,-1.3752520795113752,01/01/1988,01,01,1988
12451,-2.784730475818654,01/01/1988,01,01,1988
12454,-7.115777607191684,01/01/1988,01,01,1988
12455,-5.457890320813175,01/01/1988,01,01,1988
12456,-8.35273165221218,01/01/1988,01,01,1988
12457,-8.501214806523526,01/01/1988,01,01,1988
12458,1.2673901540002308,01/01/1988,01,01,1988
12459,0.9170385467246598,01/01/1988,01,01,1988
12460,-1.157054134105457,01/01/1988,01,01,1988
12461,-8.127100820058445,01/01/1988,01,01,1988
12463,-9.14168646772108,01/01/1988,01,01,1988
12464,-6.503099894497096,01/01/1988,01,01,1988
12466,-1.130930549940587,01/01/1988,01,01,1988
12468,-1.9365945985713262,01/01/1988,01,01,1988
12469,-10.258241075090947,01/01/1988,01,01,1988
12470,1.219566087282336,01/01/1988,01,01,1988
12471,-8.474876415167802,01/01/1988,01,01,1988
12472,-8.368018356567928,01/01/1988,01,01,1988
12473,-2.164070959205416,01/01/1988,01,01,1988
12474,-2.3900825784127986,01/01/1988,01,01,1988
12477,-8.373910134373281,01/01/1988,01,01,1988
12480,-6.49598733222939,01/01/1988,01,01,1988
12481,-1.0692281743559975,01/01/1988,01,01,1988
12482,-1.4172671078447303,01/01/1988,01,01,1988
12484,-5.517430077326965,01/01/1988,01,01,1988
12485,-0.9496118748388231,01/01/1988,01,01,1988
12486,-8.481560058496738,01/01/1988,01,01,1988
12487,-3.649151926895226,01/01/1988,01,01,1988
12489,-9.27057188077453,01/01/1988,01,01,1988
12491,1.2374639993406564,01/01/1988,01,01,1988
12492,-1.9119701063219714,01/01/1988,01,01,1988
12493,-8.407138763862381,01/01/1988,01,01,1988
12494,-0.4562457530809194,01/01/1988,01,01,1988
12495,-4.992989850514147,01/01/1988,01,01,1988
12496,0.6271946882010178,01/01/1988,01,01,1988
12498,-3.972582608402019,01/01/1988,01,01,1988
12501,-1.4091113797812085,01/01/1988,01,01,1988
12502,1.6148855330935319,01/01/1988,01,01,1988
12503,-5.6799881974167565,01/01/1988,01,01,1988
12507,-8.981671561180923,01/01/1988,01,01,1988
12508,-5.991975206232344,01/01/1988,01,01,1988
12513,-9.278522893461075,01/01/1988,01,01,1988
12514,-6.137081857643443,01/01/1988,01,01,1988
12515,-8.009405727864834,01/01/1988,01,01,1988
12516,-2.440639893673408,01/01/1988,01,01,1988
12517,-1.987663739743166,01/01/1988,01,01,1988
12518,-3.1076228733704974,01/01/1988,01,01,1988
12520,-1.2245220676559068,01/01/1988,01,01,1988
12521,-5.468138775090007,01/01/1988,01,01,1988
12522,-2.3815402704451674,01/01/1988,01,01,1988
12523,-2.398471443565148,01/01/1988,01,01,1988
12524,-8.545228856613669,01/01/1988,01,01,1988
12525,-6.689302814588737,01/01/1988,01,01,1988
12526,-0.1277096984290866,01/01/1988,01,01,1988
12528,-8.352411406396993,01/01/1988,01,01,1988
12529,-8.54068462552261,01/01/1988,01,01,1988
12531,-1.442478321156456,01/01/1988,01,01,1988
12533,0.8897694174901869,01/01/1988,01,01,1988
12534,-0.24472382681036192,01/01/1988,01,01,1988
12538,1.773604578187082,01/01/1988,01,01,1988
12540,-8.008889715815823,01/01/1988,01,01,1988
12542,1.2550242067805764,01/01/1988,01,01,1988
12543,-4.2369610774792426,01/01/1988,01,01,1988
12545,-6.7641289942857865,01/01/1988,01,01,1988
12546,-5.662317031502563,01/01/1988,01,01,1988
12547,-6.220055775240729,01/01/1988,01,01,1988
12548,-2.319843037721048,01/01/1988,01,01,1988
12549,-8.991770048385458,01/01/1988,01,01,1988
12550,-8.801116269943536,01/01/1988,01,01,1988
12553,-9.085823976383283,01/01/1988,01,01,1988
12561,-5.007857991269654,01/01/1988,01,01,1988
12563,-1.0628768659353869,01/01/1988,01,01,1988
12564,-8.336059080341952,01/01/1988,01,01,1988
12565,-1.841908431715928,01/01/1988,01,01,1988
12566,-1.089983863465102,01/01/1988,01,01,1988
12567,-0.7306814488245511,01/01/1988,01,01,1988
12569,1.1607422326544072,01/01/1988,01,01,1988
12570,-1.409061581268411,01/01/1988,01,01,1988
12571,-9.430227681424487,01/01/1988,01,01,1988
12572,-1.519645877249796,01/01/1988,01,01,1988
12575,-1.0821783194109356,01/01/1988,01,01,1988
12577,1.1622542717176036,01/01/1988,01,01,1988
12578,-1.4186447916027078,01/01/1988,01,01,1988
12580,1.2638369097869184,01/01/1988,01,01,1988
12581,-5.203919075626698,01/01/1988,01,01,1988
12582,1.1136286331151837,01/01/1988,01,01,1988
12583,-5.915019700081832,01/01/1988,01,01,1988
12585,-1.442478321156456,01/01/1988,01,01,1988
12586,-9.145170201534306,01/01/1988,01,01,1988
12589,-1.0878118708207547,01/01/1988,01,01,1988
12590,-1.3923840387799273,01/01/1988,01,01,1988
12592,-6.063922500636408,01/01/1988,01,01,1988
12594,-2.397722998338965,01/01/1988,01,01,1988
12601,1.0166402586787173,01/01/1988,01,01,1988
12603,-1.7006453409223286,01/01/1988,01,01,1988
12701,-8.800614701617336,01/01/1988,01,01,1988
12719,-0.9795683092151178,01/01/1988,01,01,1988
12720,-7.001512171051331,01/01/1988,01,01,1988
12721,-8.121216054652857,01/01/1988,01,01,1988
12723,-6.8320480364426865,01/01/1988,01,01,1988
12724,-8.32474388287302,01/01/1988,01,01,1988
12725,-5.65599923203676,01/01/1988,01,01,1988
12726,-6.123919534777052,01/01/1988,01,01,1988
12727,-8.537189353545028,01/01/1988,01,01,1988
12729,-4.487128397509937,01/01/1988,01,01,1988
12732,-8.11385805263021,01/01/1988,01,01,1988
12733,-4.979058315469832,01/01/1988,01,01,1988
12734,-8.84988170053671,01/01/1988,01,01,1988
12736,0.7161531561780885,01/01/1988,01,01,1988
12737,0.093912223218971,01/01/1988,01,01,1988
12738,-2.245285561087806,01/01/1988,01,01,1988
12739,-2.2517387729936043,01/01/1988,01,01,1988
12740,-8.2184987156947,01/01/1988,01,01,1988
12741,-0.734978328699192,01/01/1988,01,01,1988
12742,-2.383833232749288,01/01/1988,01,01,1988
12743,-3.398467553751919,01/01/1988,01,01,1988
12746,-3.6276225412632805,01/01/1988,01,01,1988
12747,-3.514448100975211,01/01/1988,01,01,1988
12748,-1.9809368281351631,01/01/1988,01,01,1988
12749,-0.5235355926178998,01/01/1988,01,01,1988
12751,-3.710330450986283,01/01/1988,01,01,1988
12752,-4.546891720862737,01/01/1988,01,01,1988
12754,-2.3348088827527156,01/01/1988,01,01,1988
12758,-8.724452253387286,01/01/1988,01,01,1988
12759,-5.515855754095384,01/01/1988,01,01,1988
12760,-2.3548954573584795,01/01/1988,01,01,1988
12762,-3.093823583474074,01/01/1988,01,01,1988
12763,-5.457420222289592,01/01/1988,01,01,1988
12764,-3.4518679731888877,01/01/1988,01,01,1988
12765,-8.051916089693176,01/01/1988,01,01,1988
12766,-1.1284716222167044,01/01/1988,01,01,1988
12768,-8.177989653590362,01/01/1988,01,01,1988
12770,-7.531841097488952,01/01/1988,01,01,1988
12771,-4.008302494828432,01/01/1988,01,01,1988
12775,-7.819884260145161,01/01/1988,01,01,1988
12776,-6.035735311659337,01/01/1988,01,01,1988
12777,-3.3097803503276713,01/01/1988,01,01,1988
12778,-9.085792077031176,01/01/1988,01,01,1988
12779,-3.731111876249963,01/01/1988,01,01,1988
12780,-6.311328875794169,01/01/1988,01,01,1988
12783,-2.591906832458042,01/01/1988,01,01,1988
12784,0.11696414256997494,01/01/1988,01,01,1988
12785,1.187381246127509,01/01/1988,01,01,1988
12786,-5.072580848400907,01/01/1988,01,01,1988
12787,-8.596469438077351,01/01/1988,01,01,1988
12788,-8.111232875718489,01/01/1988,01,01,1988
12789,-3.110064031250929,01/01/1988,01,01,1988
12790,-5.900584003997612,01/01/1988,01,01,1988
12791,-3.7318267272786603,01/01/1988,01,01,1988
12792,-3.614287098814209,01/01/1988,01,01,1988
12801,-0.02297553835013335,01/01/1988,01,01,1988
12803,-4.508248340319648,01/01/1988,01,01,1988
12804,-8.608802506695303,01/01/1988,01,01,1988
12808,-6.308426671501298,01/01/1988,01,01,1988
12809,-9.437475676102137,01/01/1988,01,01,1988
12810,-2.0654420652878556,01/01/1988,01,01,1988
12812,-6.990941735388921,01/01/1988,01,01,1988
12814,-8.864505672345187,01/01/1988,01,01,1988
12815,-5.272287445603266,01/01/1988,01,01,1988
12816,-4.47186335643815,01/01/1988,01,01,1988
12817,-9.162100013800691,01/01/1988,01,01,1988
12819,-0.29164822126067286,01/01/1988,01,01,1988
12821,-8.138209811545455,01/01/1988,01,01,1988
12822,-4.212646043934163,01/01/1988,01,01,1988
12823,-4.370213841710291,01/01/1988,01,01,1988
12824,-8.140815720491904,01/01/1988,01,01,1988
12827,-7.826900732201203,01/01/1988,01,01,1988
12828,-2.789210014564985,01/01/1988,01,01,1988
12831,-5.14750676071607,01/01/1988,01,01,1988
12832,-2.2333843512266416,01/01/1988,01,01,1988
12833,-2.1611266972106806,01/01/1988,01,01,1988
12834,-1.9657651871697814,01/01/1988,01,01,1988
12835,-9.156584237247744,01/01/1988,01,01,1988
12836,-8.257109900367741,01/01/1988,01,01,1988
12837,-10.492506133326359,01/01/1988,01,01,1988
12838,-1.962903941373838,01/01/1988,01,01,1988
12839,-10.61729139109283,01/01/1988,01,01,1988
12841,-2.5099885605537455,01/01/1988,01,01,1988
12842,-2.306377051844069,01/01/1988,01,01,1988
12843,-2.2660793609591483,01/01/1988,01,01,1988
12844,-0.15240615165595559,01/01/1988,01,01,1988
12845,-2.3457021066764416,01/01/1988,01,01,1988
12846,-1.941328622338086,01/01/1988,01,01,1988
12847,-10.038473377890135,01/01/1988,01,01,1988
12849,-8.636676766743669,01/01/1988,01,01,1988
12850,-8.273903219088814,01/01/1988,01,01,1988
12851,-6.324367357016916,01/01/1988,01,01,1988
12852,-2.0766482630801333,01/01/1988,01,01,1988
12853,-7.251153236878037,01/01/1988,01,01,1988
12855,-1.9394410517362788,01/01/1988,01,01,1988
12856,-7.724168384316122,01/01/1988,01,01,1988
12857,1.0712837733383516,01/01/1988,01,01,1988
12858,-7.465585704825659,01/01/1988,01,01,1988
12859,-4.792460499650649,01/01/1988,01,01,1988
12860,-4.5231448446983915,01/01/1988,01,01,1988
12861,-9.711702990551254,01/01/1988,01,01,1988
12863,-6.602774152692536,01/01/1988,01,01,1988
12865,-6.911706011568172,01/01/1988,01,01,1988
12866,-1.1581542873461388,01/01/1988,01,01,1988
12870,-8.352364319352303,01/01/1988,01,01,1988
12871,-8.133460812362117,01/01/1988,01,01,1988
12873,-2.4820550490833235,01/01/1988,01,01,1988
12874,-10.826576817178967,01/01/1988,01,01,1988
12878,-2.404188753485779,01/01/1988,01,01,1988
12883,1.234241034046107,01/01/1988,01,01,1988
12885,-4.82316394995768,01/01/1988,01,01,1988
12886,-8.96639355420658,01/01/1988,01,01,1988
12887,-4.5397000228263,01/01/1988,01,01,1988
12901,-8.409411554639856,01/01/1988,01,01,1988
12903,-1.766654925195116,01/01/1988,01,01,1988
12910,-4.8369789029658445,01/01/1988,01,01,1988
12911,-6.792705793776142,01/01/1988,01,01,1988
12912,-10.08891237387648,01/01/1988,01,01,1988
12913,-6.371380448337527,01/01/1988,01,01,1988
12914,-4.753775097474653,01/01/1988,01,01,1988
12916,-8.052452512341178,01/01/1988,01,01,1988
12917,-0.8155494806279046,01/01/1988,01,01,1988
12918,-9.800263878202374,01/01/1988,01,01,1988
12919,-5.360450047949496,01/01/1988,01,01,1988
12920,0.38477732125145125,01/01/1988,01,01,1988
12921,-7.385013262607391,01/01/1988,01,01,1988
12922,-8.424272358215802,01/01/1988,01,01,1988
12923,-9.427803012552328,01/01/1988,01,01,1988
12926,-0.1704914911686631,01/01/1988,01,01,1988
12927,-1.6060931075622897,01/01/1988,01,01,1988
12928,-1.8337881392263602,01/01/1988,01,01,1988
12930,0.7357522704053108,01/01/1988,01,01,1988
12932,-1.07834835956938,01/01/1988,01,01,1988
12934,0.8646018552310338,01/01/1988,01,01,1988
12935,-5.260916418745001,01/01/1988,01,01,1988
12936,-0.0833304501713677,01/01/1988,01,01,1988
12937,-8.465321850830113,01/01/1988,01,01,1988
12941,1.392211380765698,01/01/1988,01,01,1988
12942,-8.106924471768352,01/01/1988,01,01,1988
12943,0.8736624142323548,01/01/1988,01,01,1988
12944,-9.603475356751835,01/01/1988,01,01,1988
12945,-0.41922139502374217,01/01/1988,01,01,1988
12946,0.9210712396686216,01/01/1988,01,01,1988
12950,-8.014806955266668,01/01/1988,01,01,1988
12952,0.9634053050335973,01/01/1988,01,01,1988
12953,-1.442478321156456,01/01/1988,01,01,1988
12955,-0.040423325360506225,01/01/1988,01,01,1988
12956,-10.755548070992546,01/01/1988,01,01,1988
12957,-1.4341515963324138,01/01/1988,01,01,1988
12958,-2.311133623169777,01/01/1988,01,01,1988
12959,-7.810282217707616,01/01/1988,01,01,1988
12960,0.7810584969982398,01/01/1988,01,01,1988
12961,1.067894995773598,01/01/1988,01,01,1988
12962,-1.936135835332661,01/01/1988,01,01,1988
12964,-1.4064182337909197,01/01/1988,01,01,1988
12965,-2.2773932965218036,01/01/1988,01,01,1988
12966,1.5323623818062702,01/01/1988,01,01,1988
12967,-2.6192623123713714,01/01/1988,01,01,1988
12969,-7.24354279585619,01/01/1988,01,01,1988
12970,-7.065430495186972,01/01/1988,01,01,1988
12972,-11.106952977545653,01/01/1988,01,01,1988
12974,-1.504242855833315,01/01/1988,01,01,1988
12979,-2.435510558082993,01/01/1988,01,01,1988
12980,-2.3711105797041863,01/01/1988,01,01,1988
12981,-6.2141102823065575,01/01/1988,01,01,1988
12983,1.0059155743026358,01/01/1988,01,01,1988
12985,-2.222984339856429,01/01/1988,01,01,1988
12986,-2.0777490601960755,01/01/1988,01,01,1988
12987,-1.442478321156456,01/01/1988,01,01,1988
12989,-9.465657958904204,01/01/1988,01,01,1988
12992,-2.1485247709733257,01/01/1988,01,01,1988
12993,0.8590616196167966,01/01/1988,01,01,1988
12996,-1.5741807379633186,01/01/1988,01,01,1988
13021,-6.0874266894223465,01/01/1988,01,01,1988
13026,-1.9824299705192152,01/01/1988,01,01,1988
13027,-7.588956459975427,01/01/1988,01,01,1988
13028,-8.419486363496091,01/01/1988,01,01,1988
13029,-1.8068157830263234,01/01/1988,01,01,1988
13030,-7.326509593457086,01/01/1988,01,01,1988
13031,-5.342831918686537,01/01/1988,01,01,1988
13032,-3.8285841448749505,01/01/1988,01,01,1988
13033,-8.720235859914329,01/01/1988,01,01,1988
13034,-8.288969711927194,01/01/1988,01,01,1988
13035,-1.301793945168996,01/01/1988,01,01,1988
13036,-9.1809869314604,01/01/1988,01,01,1988
13037,-9.209194417473201,01/01/1988,01,01,1988
13039,-6.071912628306299,01/01/1988,01,01,1988
13040,1.468812174081057,01/01/1988,01,01,1988
13041,-4.09325496509623,01/01/1988,01,01,1988
13042,-10.35500164186853,01/01/1988,01,01,1988
13044,-5.733206149486905,01/01/1988,01,01,1988
13045,-8.490655195715844,01/01/1988,01,01,1988
13052,-5.689118492676969,01/01/1988,01,01,1988
13053,-8.376314171077487,01/01/1988,01,01,1988
13054,-4.373149289995842,01/01/1988,01,01,1988
13057,-8.215835626265621,01/01/1988,01,01,1988
13060,-8.854272801031087,01/01/1988,01,01,1988
13061,-1.7026059142763175,01/01/1988,01,01,1988
13062,-8.333036606748571,01/01/1988,01,01,1988
13063,-6.801747383567954,01/01/1988,01,01,1988
13066,-9.1730629168701725,01/01/1988,01,01,1988
13068,-8.270394411704268,01/01/1988,01,01,1988
13069,-8.325089448478892,01/01/1988,01,01,1988
13071,-1.7998392311213731,01/01/1988,01,01,1988
13072,-5.314085645000939,01/01/1988,01,01,1988
13073,-8.475376814908625,01/01/1988,01,01,1988
13074,-2.133973898264194,01/01/1988,01,01,1988
13076,-8.361810534830763,01/01/1988,01,01,1988
13077,-5.454878401721102,01/01/1988,01,01,1988
13078,-4.588344775398729,01/01/1988,01,01,1988
13080,1.0280030001570688,01/01/1988,01,01,1988
13081,-2.127730729692892,01/01/1988,01,01,1988
13082,-8.572464241686948,01/01/1988,01,01,1988
13083,-3.070403478750608,01/01/1988,01,01,1988
13084,-2.288209661955797,01/01/1988,01,01,1988
13088,-2.0919959601221096,01/01/1988,01,01,1988
13090,-1.3551272629186917,01/01/1988,01,01,1988
13092,-5.264208067313037,01/01/1988,01,01,1988
13101,-1.4554448884043467,01/01/1988,01,01,1988
13104,-1.680579508898702,01/01/1988,01,01,1988
13108,-1.7279999094187442,01/01/1988,01,01,1988
13110,1.2366688981470897,01/01/1988,01,01,1988
13111,-1.456694393561272,01/01/1988,01,01,1988
13112,-2.019847666019944,01/01/1988,01,01,1988
13114,1.085050619438422,01/01/1988,01,01,1988
13116,-5.803557310330226,01/01/1988,01,01,1988
13118,-9.29720432093761,01/01/1988,01,01,1988
13120,1.1710223044919215,01/01/1988,01,01,1988
13122,-9.142341616652338,01/01/1988,01,01,1988
13124,-7.253004820926745,01/01/1988,01,01,1988
13126,0.8501394550014689,01/01/1988,01,01,1988
13131,-1.7007320396798788,01/01/1988,01,01,1988
13132,-6.352332600545282,01/01/1988,01,01,1988
13135,-2.5405098950754472,01/01/1988,01,01,1988
13136,-8.247521260970249,01/01/1988,01,01,1988
13140,-2.3397658657810068,01/01/1988,01,01,1988
13141,0.912885077637651,01/01/1988,01,01,1988
13142,-6.625275604149163,01/01/1988,01,01,1988
13143,-1.4716185504056718,01/01/1988,01,01,1988
13144,-1.6765395589154113,01/01/1988,01,01,1988
13145,-8.877577340361546,01/01/1988,01,01,1988
13146,-0.5608470677594036,01/01/1988,01,01,1988
13147,-9.36044722736163,01/01/1988,01,01,1988
13148,-4.3921926569148955,01/01/1988,01,01,1988
13152,-1.4091113797812085,01/01/1988,01,01,1988
13155,-2.3975192430513155,01/01/1988,01,01,1988
13156,-8.200222830756646,01/01/1988,01,01,1988
13158,-1.442478321156456,01/01/1988,01,01,1988
13159,-1.442478321156456,01/01/1988,01,01,1988
13160,-7.028203083117446,01/01/1988,01,01,1988
13164,-4.316897836675561,01/01/1988,01,01,1988
13165,-3.2135542428695953,01/01/1988,01,01,1988
13166,-9.33354289488974,01/01/1988,01,01,1988
13167,-4.844798759043602,01/01/1988,01,01,1988
13202,-5.284034447378975,01/01/1988,01,01,1988
13203,-4.908437910034753,01/01/1988,01,01,1988
13204,-1.4453970143345658,01/01/1988,01,01,1988
13205,-1.298805978340626,01/01/1988,01,01,1988
13206,-2.3315732651066097,01/01/1988,01,01,1988
13207,-3.635361971742906,01/01/1988,01,01,1988
13208,-1.3458634505401998,01/01/1988,01,01,1988
13209,-3.9852274211567433,01/01/1988,01,01,1988
13210,-1.3846108637913386,01/01/1988,01,01,1988
13211,-9.34286877064586,01/01/1988,01,01,1988
13212,-4.843884540781131,01/01/1988,01,01,1988
13214,-1.7132074259636165,01/01/1988,01,01,1988
13215,-3.836538250976791,01/01/1988,01,01,1988
13219,-3.631469222599083,01/01/1988,01,01,1988
13224,-8.861900827674797,01/01/1988,01,01,1988
13290,-1.224729283426892,01/01/1988,01,01,1988
13301,-5.522343203947639,01/01/1988,01,01,1988
13302,-1.5377485568747709,01/01/1988,01,01,1988
13303,-2.182518855143395,01/01/1988,01,01,1988
13304,-7.405674346774899,01/01/1988,01,01,1988
13308,-0.702483678397218,01/01/1988,01,01,1988
13309,1.5152766845787589,01/01/1988,01,01,1988
13310,-2.056020791177104,01/01/1988,01,01,1988
13312,-2.0213029410759784,01/01/1988,01,01,1988
13313,-7.553123199735813,01/01/1988,01,01,1988
13314,-8.02899125768132,01/01/1988,01,01,1988
13315,-1.934070359638392,01/01/1988,01,01,1988
13316,-1.2797825113341392,01/01/1988,01,01,1988
13317,-1.0869584554678642,01/01/1988,01,01,1988
13318,-6.49837046774475,01/01/1988,01,01,1988
13319,-1.1587762900869554,01/01/1988,01,01,1988
13320,-3.310843077709016,01/01/1988,01,01,1988
13322,-2.1468591050755443,01/01/1988,01,01,1988
13323,-7.351125816712809,01/01/1988,01,01,1988
13324,-5.506829915916992,01/01/1988,01,01,1988
13325,-5.021124390112358,01/01/1988,01,01,1988
13326,-5.920709307470629,01/01/1988,01,01,1988
13327,-1.8510753809848073,01/01/1988,01,01,1988
13328,-1.2947069820266874,01/01/1988,01,01,1988
13329,1.0485968037736246,01/01/1988,01,01,1988
13331,-10.752278884265353,01/01/1988,01,01,1988
13332,-6.180103168018206,01/01/1988,01,01,1988
13333,-8.792703168078683,01/01/1988,01,01,1988
13334,-8.865741160527442,01/01/1988,01,01,1988
