"","lon","lat"
"61008",35.25,-5.25
"61009",36,-5.25
"61010",36.75,-5.25
"61011",37.5,-5.25
"61012",38.25,-5.25
"61013",39,-5.25
"61014",39.75,-5.25
"61015",40.5,-5.25
"61016",41.25,-5.25
"61017",42,-5.25
"61018",42.75,-5.25
"61019",43.5,-5.25
"61020",44.25,-5.25
"61021",45,-5.25
"61022",45.75,-5.25
"61023",46.5,-5.25
"61024",47.25,-5.25
"61025",48,-5.25
"61026",48.75,-5.25
"61027",49.5,-5.25
"61028",50.25,-5.25
"61029",51,-5.25
"61030",51.75,-5.25
"61031",52.5,-5.25
"61032",53.25,-5.25
"61033",54,-5.25
"61034",54.75,-5.25
"61035",55.5,-5.25
"61036",56.25,-5.25
"61037",57,-5.25
"61038",57.75,-5.25
"61039",58.5,-5.25
"61040",59.25,-5.25
"61041",60,-5.25
"61042",60.75,-5.25
"61043",61.5,-5.25
"61044",62.25,-5.25
"61045",63,-5.25
"61046",63.75,-5.25
"61047",64.5,-5.25
"61048",65.25,-5.25
"61049",66,-5.25
"61050",66.75,-5.25
"61051",67.5,-5.25
"61052",68.25,-5.25
"61053",69,-5.25
"61054",69.75,-5.25
"61055",70.5,-5.25
"61056",71.25,-5.25
"61057",72,-5.25
"61058",72.75,-5.25
"61059",73.5,-5.25
"61060",74.25,-5.25
"61061",75,-5.25
"61062",75.75,-5.25
"61063",76.5,-5.25
"61064",77.25,-5.25
"61065",78,-5.25
"61066",78.75,-5.25
"61067",79.5,-5.25
"61068",80.25,-5.25
"61069",81,-5.25
"61070",81.75,-5.25
"61071",82.5,-5.25
"61072",83.25,-5.25
"61073",84,-5.25
"61074",84.75,-5.25
"61075",85.5,-5.25
"61076",86.25,-5.25
"61077",87,-5.25
"61078",87.75,-5.25
"61079",88.5,-5.25
"61080",89.25,-5.25
"61081",90,-5.25
"61082",90.75,-5.25
"61083",91.5,-5.25
"61084",92.25,-5.25
"61085",93,-5.25
"61086",93.75,-5.25
"61087",94.5,-5.25
"61088",95.25,-5.25
"61089",96,-5.25
"61090",96.75,-5.25
"61091",97.5,-5.25
"61092",98.25,-5.25
"61093",99,-5.25
"61094",99.75,-5.25
"61095",100.5,-5.25
"61096",101.25,-5.25
"61097",102,-5.25
"61098",102.75,-5.25
"61099",103.5,-5.25
"61100",104.25,-5.25
"61101",105,-5.25
"61102",105.75,-5.25
"61103",106.5,-5.25
"61104",107.25,-5.25
"61105",108,-5.25
"61106",108.75,-5.25
"61107",109.5,-5.25
"61108",110.25,-5.25
"61109",111,-5.25
"61110",111.75,-5.25
"61111",112.5,-5.25
"61112",113.25,-5.25
"61113",114,-5.25
"61114",114.75,-5.25
"61115",115.5,-5.25
"61116",116.25,-5.25
"61117",117,-5.25
"61118",117.75,-5.25
"61119",118.5,-5.25
"61120",119.25,-5.25
"61121",120,-5.25
"61122",120.75,-5.25
"61123",121.5,-5.25
"61124",122.25,-5.25
"61125",123,-5.25
"61126",123.75,-5.25
"61127",124.5,-5.25
"61128",125.25,-5.25
"61129",126,-5.25
"61130",126.75,-5.25
"61131",127.5,-5.25
"61132",128.25,-5.25
"61133",129,-5.25
"61134",129.75,-5.25
"61135",130.5,-5.25
"61136",131.25,-5.25
"61137",132,-5.25
"61138",132.75,-5.25
"61139",133.5,-5.25
"61140",134.25,-5.25
"61141",135,-5.25
"61142",135.75,-5.25
"61143",136.5,-5.25
"61144",137.25,-5.25
"61145",138,-5.25
"61146",138.75,-5.25
"61147",139.5,-5.25
"61148",140.25,-5.25
"61149",141,-5.25
"61150",141.75,-5.25
"61151",142.5,-5.25
"61152",143.25,-5.25
"61153",144,-5.25
"61154",144.75,-5.25
"61155",145.5,-5.25
"61156",146.25,-5.25
"61157",147,-5.25
"61158",147.75,-5.25
"61159",148.5,-5.25
"61160",149.25,-5.25
"61161",150,-5.25
"61162",150.75,-5.25
"61163",151.5,-5.25
"61164",152.25,-5.25
"61165",153,-5.25
"61166",153.75,-5.25
"61167",154.5,-5.25
"61168",155.25,-5.25
"61169",156,-5.25
"61170",156.75,-5.25
"61171",157.5,-5.25
"61172",158.25,-5.25
"61173",159,-5.25
"61174",159.75,-5.25
"61175",160.5,-5.25
"61176",161.25,-5.25
"61177",162,-5.25
"61178",162.75,-5.25
"61179",163.5,-5.25
"61180",164.25,-5.25
"61181",165,-5.25
"61182",165.75,-5.25
"61183",166.5,-5.25
"61184",167.25,-5.25
"61185",168,-5.25
"61186",168.75,-5.25
"61187",169.5,-5.25
"61188",170.25,-5.25
"61189",171,-5.25
"61190",171.75,-5.25
"61191",172.5,-5.25
"61192",173.25,-5.25
"61193",174,-5.25
"61194",174.75,-5.25
"61195",175.5,-5.25
"61196",176.25,-5.25
"61197",177,-5.25
"61198",177.75,-5.25
"61199",178.5,-5.25
"61200",179.25,-5.25
"61201",180,-5.25
"61202",180.75,-5.25
"61203",181.5,-5.25
"61204",182.25,-5.25
"61205",183,-5.25
"61206",183.75,-5.25
"61207",184.5,-5.25
"61208",185.25,-5.25
"61209",186,-5.25
"61210",186.75,-5.25
"61211",187.5,-5.25
"61212",188.25,-5.25
"61213",189,-5.25
"61214",189.75,-5.25
"61215",190.5,-5.25
"61216",191.25,-5.25
"61217",192,-5.25
"61218",192.75,-5.25
"61219",193.5,-5.25
"61220",194.25,-5.25
"61221",195,-5.25
"61222",195.75,-5.25
"61223",196.5,-5.25
"61224",197.25,-5.25
"61225",198,-5.25
"61226",198.75,-5.25
"61227",199.5,-5.25
"61228",200.25,-5.25
"61229",201,-5.25
"61230",201.75,-5.25
"61231",202.5,-5.25
"61232",203.25,-5.25
"61233",204,-5.25
"61234",204.75,-5.25
"61235",205.5,-5.25
"61236",206.25,-5.25
"61237",207,-5.25
"61238",207.75,-5.25
"61239",208.5,-5.25
"61240",209.25,-5.25
"61241",210,-5.25
"61242",210.75,-5.25
"61243",211.5,-5.25
"61244",212.25,-5.25
"61245",213,-5.25
"61246",213.75,-5.25
"61247",214.5,-5.25
"61248",215.25,-5.25
"61249",216,-5.25
"61250",216.75,-5.25
"61251",217.5,-5.25
"61252",218.25,-5.25
"61253",219,-5.25
"61254",219.75,-5.25
"61255",220.5,-5.25
"61256",221.25,-5.25
"61257",222,-5.25
"61258",222.75,-5.25
"61259",223.5,-5.25
"61260",224.25,-5.25
"61261",225,-5.25
"61262",225.75,-5.25
"61263",226.5,-5.25
"61264",227.25,-5.25
"61265",228,-5.25
"61266",228.75,-5.25
"61267",229.5,-5.25
"61268",230.25,-5.25
"61269",231,-5.25
"61270",231.75,-5.25
"61271",232.5,-5.25
"61272",233.25,-5.25
"61273",234,-5.25
"61274",234.75,-5.25
"61275",235.5,-5.25
"61276",236.25,-5.25
"61277",237,-5.25
"61278",237.75,-5.25
"61279",238.5,-5.25
"61280",239.25,-5.25
"61281",240,-5.25
"61282",240.75,-5.25
"61283",241.5,-5.25
"61284",242.25,-5.25
"61285",243,-5.25
"61286",243.75,-5.25
"61287",244.5,-5.25
"61288",245.25,-5.25
"61289",246,-5.25
"61290",246.75,-5.25
"61291",247.5,-5.25
"61292",248.25,-5.25
"61293",249,-5.25
"61294",249.75,-5.25
"61295",250.5,-5.25
"61296",251.25,-5.25
"61297",252,-5.25
"61298",252.75,-5.25
"61299",253.5,-5.25
"61300",254.25,-5.25
"61301",255,-5.25
"61302",255.75,-5.25
"61303",256.5,-5.25
"61304",257.25,-5.25
"61305",258,-5.25
"61306",258.75,-5.25
"61307",259.5,-5.25
"61308",260.25,-5.25
"61309",261,-5.25
"61310",261.75,-5.25
"61311",262.5,-5.25
"61312",263.25,-5.25
"61313",264,-5.25
"61314",264.75,-5.25
"61315",265.5,-5.25
"61316",266.25,-5.25
"61317",267,-5.25
"61318",267.75,-5.25
"61319",268.5,-5.25
"61320",269.25,-5.25
"61321",270,-5.25
"61322",270.75,-5.25
"61323",271.5,-5.25
"61324",272.25,-5.25
"61325",273,-5.25
"61326",273.75,-5.25
"61327",274.5,-5.25
"61328",275.25,-5.25
"61329",276,-5.25
"61330",276.75,-5.25
"61331",277.5,-5.25
"61332",278.25,-5.25
"61333",279,-5.25
"61334",279.75,-5.25
"61335",280.5,-5.25
"61336",281.25,-5.25
"61337",282,-5.25
"61338",282.75,-5.25
"61339",283.5,-5.25
"61340",284.25,-5.25
"61341",285,-5.25
"61342",285.75,-5.25
"61343",286.5,-5.25
"61344",287.25,-5.25
"61345",288,-5.25
"61346",288.75,-5.25
"61347",289.5,-5.25
"61348",290.25,-5.25
"61349",291,-5.25
"61350",291.75,-5.25
"61351",292.5,-5.25
"61352",293.25,-5.25
"61353",294,-5.25
"61354",294.75,-5.25
"61355",295.5,-5.25
"61356",296.25,-5.25
"61357",297,-5.25
"61358",297.75,-5.25
"61359",298.5,-5.25
"61360",299.25,-5.25
"61361",300,-5.25
"61362",300.75,-5.25
"61363",301.5,-5.25
"61364",302.25,-5.25
"61365",303,-5.25
"61366",303.75,-5.25
"61367",304.5,-5.25
"61368",305.25,-5.25
"61369",306,-5.25
"61370",306.75,-5.25
"61371",307.5,-5.25
"61372",308.25,-5.25
"61373",309,-5.25
"61374",309.75,-5.25
"61375",310.5,-5.25
"61376",311.25,-5.25
"61377",312,-5.25
"61378",312.75,-5.25
"61379",313.5,-5.25
"61380",314.25,-5.25
"61381",315,-5.25
"61382",315.75,-5.25
"61383",316.5,-5.25
"61384",317.25,-5.25
"61385",318,-5.25
"61386",318.75,-5.25
"61387",319.5,-5.25
"61388",320.25,-5.25
"61389",321,-5.25
"61390",321.75,-5.25
"61391",322.5,-5.25
"61392",323.25,-5.25
"61393",324,-5.25
"61394",324.75,-5.25
"61395",325.5,-5.25
"61396",326.25,-5.25
"61397",327,-5.25
"61398",327.75,-5.25
"61399",328.5,-5.25
"61400",329.25,-5.25
"61401",330,-5.25
"61402",330.75,-5.25
"61403",331.5,-5.25
"61404",332.25,-5.25
"61405",333,-5.25
"61406",333.75,-5.25
"61407",334.5,-5.25
"61408",335.25,-5.25
"61409",336,-5.25
"61410",336.75,-5.25
"61411",337.5,-5.25
"61412",338.25,-5.25
"61413",339,-5.25
"61414",339.75,-5.25
"61415",340.5,-5.25
"61416",341.25,-5.25
"61417",342,-5.25
"61418",342.75,-5.25
"61419",343.5,-5.25
"61420",344.25,-5.25
"61421",345,-5.25
"61422",345.75,-5.25
"61423",346.5,-5.25
"61424",347.25,-5.25
"61425",348,-5.25
"61426",348.75,-5.25
"61427",349.5,-5.25
"61428",350.25,-5.25
"61429",351,-5.25
"61430",351.75,-5.25
"61431",352.5,-5.25
"61432",353.25,-5.25
"61433",354,-5.25
"61434",354.75,-5.25
"61435",355.5,-5.25
"61436",356.25,-5.25
"61437",357,-5.25
"61438",357.75,-5.25
"61439",358.5,-5.25
"61440",359.25,-5.25
"61441",0,-6
"61442",0.75,-6
"61443",1.5,-6
"61444",2.25,-6
"61445",3,-6
"61446",3.75,-6
"61447",4.5,-6
"61448",5.25,-6
"61449",6,-6
"61450",6.75,-6
"61451",7.5,-6
"61452",8.25,-6
"61453",9,-6
"61454",9.75,-6
"61455",10.5,-6
"61456",11.25,-6
"61457",12,-6
"61458",12.75,-6
"61459",13.5,-6
"61460",14.25,-6
"61461",15,-6
"61462",15.75,-6
"61463",16.5,-6
"61464",17.25,-6
"61465",18,-6
"61466",18.75,-6
"61467",19.5,-6
"61468",20.25,-6
"61469",21,-6
"61470",21.75,-6
"61471",22.5,-6
"61472",23.25,-6
"61473",24,-6
"61474",24.75,-6
"61475",25.5,-6
"61476",26.25,-6
"61477",27,-6
"61478",27.75,-6
"61479",28.5,-6
"61480",29.25,-6
"61481",30,-6
"61482",30.75,-6
"61483",31.5,-6
"61484",32.25,-6
"61485",33,-6
"61486",33.75,-6
"61487",34.5,-6
"61488",35.25,-6
"61489",36,-6
"61490",36.75,-6
"61491",37.5,-6
"61492",38.25,-6
"61493",39,-6
"61494",39.75,-6
"61495",40.5,-6
"61496",41.25,-6
"61497",42,-6
"61498",42.75,-6
"61499",43.5,-6
"61500",44.25,-6
"61501",45,-6
"61502",45.75,-6
"61503",46.5,-6
"61504",47.25,-6
"61505",48,-6
"61506",48.75,-6
"61507",49.5,-6
"61508",50.25,-6
"61509",51,-6
"61510",51.75,-6
"61511",52.5,-6
"61512",53.25,-6
"61513",54,-6
"61514",54.75,-6
"61515",55.5,-6
"61516",56.25,-6
"61517",57,-6
"61518",57.75,-6
"61519",58.5,-6
"61520",59.25,-6
"61521",60,-6
"61522",60.75,-6
"61523",61.5,-6
"61524",62.25,-6
"61525",63,-6
"61526",63.75,-6
"61527",64.5,-6
"61528",65.25,-6
"61529",66,-6
"61530",66.75,-6
"61531",67.5,-6
"61532",68.25,-6
"61533",69,-6
"61534",69.75,-6
"61535",70.5,-6
"61536",71.25,-6
"61537",72,-6
"61538",72.75,-6
"61539",73.5,-6
"61540",74.25,-6
"61541",75,-6
"61542",75.75,-6
"61543",76.5,-6
"61544",77.25,-6
"61545",78,-6
"61546",78.75,-6
"61547",79.5,-6
"61548",80.25,-6
"61549",81,-6
"61550",81.75,-6
"61551",82.5,-6
"61552",83.25,-6
"61553",84,-6
"61554",84.75,-6
"61555",85.5,-6
"61556",86.25,-6
"61557",87,-6
"61558",87.75,-6
"61559",88.5,-6
"61560",89.25,-6
"61561",90,-6
"61562",90.75,-6
"61563",91.5,-6
"61564",92.25,-6
"61565",93,-6
"61566",93.75,-6
"61567",94.5,-6
"61568",95.25,-6
"61569",96,-6
"61570",96.75,-6
"61571",97.5,-6
"61572",98.25,-6
"61573",99,-6
"61574",99.75,-6
"61575",100.5,-6
"61576",101.25,-6
"61577",102,-6
"61578",102.75,-6
"61579",103.5,-6
"61580",104.25,-6
"61581",105,-6
"61582",105.75,-6
"61583",106.5,-6
"61584",107.25,-6
"61585",108,-6
"61586",108.75,-6
"61587",109.5,-6
"61588",110.25,-6
"61589",111,-6
"61590",111.75,-6
"61591",112.5,-6
"61592",113.25,-6
"61593",114,-6
"61594",114.75,-6
"61595",115.5,-6
"61596",116.25,-6
"61597",117,-6
"61598",117.75,-6
"61599",118.5,-6
"61600",119.25,-6
"61601",120,-6
"61602",120.75,-6
"61603",121.5,-6
"61604",122.25,-6
"61605",123,-6
"61606",123.75,-6
"61607",124.5,-6
"61608",125.25,-6
"61609",126,-6
"61610",126.75,-6
"61611",127.5,-6
"61612",128.25,-6
"61613",129,-6
"61614",129.75,-6
"61615",130.5,-6
"61616",131.25,-6
"61617",132,-6
"61618",132.75,-6
"61619",133.5,-6
"61620",134.25,-6
"61621",135,-6
"61622",135.75,-6
"61623",136.5,-6
"61624",137.25,-6
"61625",138,-6
"61626",138.75,-6
"61627",139.5,-6
"61628",140.25,-6
"61629",141,-6
"61630",141.75,-6
"61631",142.5,-6
"61632",143.25,-6
"61633",144,-6
"61634",144.75,-6
"61635",145.5,-6
"61636",146.25,-6
"61637",147,-6
"61638",147.75,-6
"61639",148.5,-6
"61640",149.25,-6
"61641",150,-6
"61642",150.75,-6
"61643",151.5,-6
"61644",152.25,-6
"61645",153,-6
"61646",153.75,-6
"61647",154.5,-6
"61648",155.25,-6
"61649",156,-6
"61650",156.75,-6
"61651",157.5,-6
"61652",158.25,-6
"61653",159,-6
"61654",159.75,-6
"61655",160.5,-6
"61656",161.25,-6
"61657",162,-6
"61658",162.75,-6
"61659",163.5,-6
"61660",164.25,-6
"61661",165,-6
"61662",165.75,-6
"61663",166.5,-6
"61664",167.25,-6
"61665",168,-6
"61666",168.75,-6
"61667",169.5,-6
"61668",170.25,-6
"61669",171,-6
"61670",171.75,-6
"61671",172.5,-6
"61672",173.25,-6
"61673",174,-6
"61674",174.75,-6
"61675",175.5,-6
"61676",176.25,-6
"61677",177,-6
"61678",177.75,-6
"61679",178.5,-6
"61680",179.25,-6
"61681",180,-6
"61682",180.75,-6
"61683",181.5,-6
"61684",182.25,-6
"61685",183,-6
"61686",183.75,-6
"61687",184.5,-6
"61688",185.25,-6
"61689",186,-6
"61690",186.75,-6
"61691",187.5,-6
"61692",188.25,-6
"61693",189,-6
"61694",189.75,-6
"61695",190.5,-6
"61696",191.25,-6
"61697",192,-6
"61698",192.75,-6
"61699",193.5,-6
"61700",194.25,-6
"61701",195,-6
"61702",195.75,-6
"61703",196.5,-6
"61704",197.25,-6
"61705",198,-6
"61706",198.75,-6
"61707",199.5,-6
"61708",200.25,-6
"61709",201,-6
"61710",201.75,-6
"61711",202.5,-6
"61712",203.25,-6
"61713",204,-6
"61714",204.75,-6
"61715",205.5,-6
"61716",206.25,-6
"61717",207,-6
"61718",207.75,-6
"61719",208.5,-6
"61720",209.25,-6
"61721",210,-6
"61722",210.75,-6
"61723",211.5,-6
"61724",212.25,-6
"61725",213,-6
"61726",213.75,-6
"61727",214.5,-6
"61728",215.25,-6
"61729",216,-6
"61730",216.75,-6
"61731",217.5,-6
"61732",218.25,-6
"61733",219,-6
"61734",219.75,-6
"61735",220.5,-6
"61736",221.25,-6
"61737",222,-6
"61738",222.75,-6
"61739",223.5,-6
"61740",224.25,-6
"61741",225,-6
"61742",225.75,-6
"61743",226.5,-6
"61744",227.25,-6
"61745",228,-6
"61746",228.75,-6
"61747",229.5,-6
"61748",230.25,-6
"61749",231,-6
"61750",231.75,-6
"61751",232.5,-6
"61752",233.25,-6
"61753",234,-6
"61754",234.75,-6
"61755",235.5,-6
"61756",236.25,-6
"61757",237,-6
"61758",237.75,-6
"61759",238.5,-6
"61760",239.25,-6
"61761",240,-6
"61762",240.75,-6
"61763",241.5,-6
"61764",242.25,-6
"61765",243,-6
"61766",243.75,-6
"61767",244.5,-6
"61768",245.25,-6
"61769",246,-6
"61770",246.75,-6
"61771",247.5,-6
"61772",248.25,-6
"61773",249,-6
"61774",249.75,-6
"61775",250.5,-6
"61776",251.25,-6
"61777",252,-6
"61778",252.75,-6
"61779",253.5,-6
"61780",254.25,-6
"61781",255,-6
"61782",255.75,-6
"61783",256.5,-6
"61784",257.25,-6
"61785",258,-6
"61786",258.75,-6
"61787",259.5,-6
"61788",260.25,-6
"61789",261,-6
"61790",261.75,-6
"61791",262.5,-6
"61792",263.25,-6
"61793",264,-6
"61794",264.75,-6
"61795",265.5,-6
"61796",266.25,-6
"61797",267,-6
"61798",267.75,-6
"61799",268.5,-6
"61800",269.25,-6
"61801",270,-6
"61802",270.75,-6
"61803",271.5,-6
"61804",272.25,-6
"61805",273,-6
"61806",273.75,-6
"61807",274.5,-6
"61808",275.25,-6
"61809",276,-6
"61810",276.75,-6
"61811",277.5,-6
"61812",278.25,-6
"61813",279,-6
"61814",279.75,-6
"61815",280.5,-6
"61816",281.25,-6
"61817",282,-6
"61818",282.75,-6
"61819",283.5,-6
"61820",284.25,-6
"61821",285,-6
"61822",285.75,-6
"61823",286.5,-6
"61824",287.25,-6
"61825",288,-6
"61826",288.75,-6
"61827",289.5,-6
"61828",290.25,-6
"61829",291,-6
"61830",291.75,-6
"61831",292.5,-6
"61832",293.25,-6
"61833",294,-6
"61834",294.75,-6
"61835",295.5,-6
"61836",296.25,-6
"61837",297,-6
"61838",297.75,-6
"61839",298.5,-6
"61840",299.25,-6
"61841",300,-6
"61842",300.75,-6
"61843",301.5,-6
"61844",302.25,-6
"61845",303,-6
"61846",303.75,-6
"61847",304.5,-6
"61848",305.25,-6
"61849",306,-6
"61850",306.75,-6
"61851",307.5,-6
"61852",308.25,-6
"61853",309,-6
"61854",309.75,-6
"61855",310.5,-6
"61856",311.25,-6
"61857",312,-6
"61858",312.75,-6
"61859",313.5,-6
"61860",314.25,-6
"61861",315,-6
"61862",315.75,-6
"61863",316.5,-6
"61864",317.25,-6
"61865",318,-6
"61866",318.75,-6
"61867",319.5,-6
"61868",320.25,-6
"61869",321,-6
"61870",321.75,-6
"61871",322.5,-6
"61872",323.25,-6
"61873",324,-6
"61874",324.75,-6
"61875",325.5,-6
"61876",326.25,-6
"61877",327,-6
"61878",327.75,-6
"61879",328.5,-6
"61880",329.25,-6
"61881",330,-6
"61882",330.75,-6
"61883",331.5,-6
"61884",332.25,-6
"61885",333,-6
"61886",333.75,-6
"61887",334.5,-6
"61888",335.25,-6
"61889",336,-6
"61890",336.75,-6
"61891",337.5,-6
"61892",338.25,-6
"61893",339,-6
"61894",339.75,-6
"61895",340.5,-6
"61896",341.25,-6
"61897",342,-6
"61898",342.75,-6
"61899",343.5,-6
"61900",344.25,-6
"61901",345,-6
"61902",345.75,-6
"61903",346.5,-6
"61904",347.25,-6
"61905",348,-6
"61906",348.75,-6
"61907",349.5,-6
"61908",350.25,-6
"61909",351,-6
"61910",351.75,-6
"61911",352.5,-6
"61912",353.25,-6
"61913",354,-6
"61914",354.75,-6
"61915",355.5,-6
"61916",356.25,-6
"61917",357,-6
"61918",357.75,-6
"61919",358.5,-6
"61920",359.25,-6
"61921",0,-6.75
"61922",0.75,-6.75
"61923",1.5,-6.75
"61924",2.25,-6.75
"61925",3,-6.75
"61926",3.75,-6.75
"61927",4.5,-6.75
"61928",5.25,-6.75
"61929",6,-6.75
"61930",6.75,-6.75
"61931",7.5,-6.75
"61932",8.25,-6.75
"61933",9,-6.75
"61934",9.75,-6.75
"61935",10.5,-6.75
"61936",11.25,-6.75
"61937",12,-6.75
"61938",12.75,-6.75
"61939",13.5,-6.75
"61940",14.25,-6.75
"61941",15,-6.75
"61942",15.75,-6.75
"61943",16.5,-6.75
"61944",17.25,-6.75
"61945",18,-6.75
"61946",18.75,-6.75
"61947",19.5,-6.75
"61948",20.25,-6.75
"61949",21,-6.75
"61950",21.75,-6.75
"61951",22.5,-6.75
"61952",23.25,-6.75
"61953",24,-6.75
"61954",24.75,-6.75
"61955",25.5,-6.75
"61956",26.25,-6.75
"61957",27,-6.75
"61958",27.75,-6.75
"61959",28.5,-6.75
"61960",29.25,-6.75
"61961",30,-6.75
"61962",30.75,-6.75
"61963",31.5,-6.75
"61964",32.25,-6.75
"61965",33,-6.75
"61966",33.75,-6.75
"61967",34.5,-6.75
"61968",35.25,-6.75
"61969",36,-6.75
"61970",36.75,-6.75
"61971",37.5,-6.75
"61972",38.25,-6.75
"61973",39,-6.75
"61974",39.75,-6.75
"61975",40.5,-6.75
"61976",41.25,-6.75
"61977",42,-6.75
"61978",42.75,-6.75
"61979",43.5,-6.75
"61980",44.25,-6.75
"61981",45,-6.75
"61982",45.75,-6.75
"61983",46.5,-6.75
"61984",47.25,-6.75
"61985",48,-6.75
"61986",48.75,-6.75
"61987",49.5,-6.75
"61988",50.25,-6.75
"61989",51,-6.75
"61990",51.75,-6.75
"61991",52.5,-6.75
"61992",53.25,-6.75
"61993",54,-6.75
"61994",54.75,-6.75
"61995",55.5,-6.75
"61996",56.25,-6.75
"61997",57,-6.75
"61998",57.75,-6.75
"61999",58.5,-6.75
"62000",59.25,-6.75
"62001",60,-6.75
"62002",60.75,-6.75
"62003",61.5,-6.75
"62004",62.25,-6.75
"62005",63,-6.75
"62006",63.75,-6.75
"62007",64.5,-6.75
"62008",65.25,-6.75
"62009",66,-6.75
"62010",66.75,-6.75
"62011",67.5,-6.75
"62012",68.25,-6.75
"62013",69,-6.75
"62014",69.75,-6.75
"62015",70.5,-6.75
"62016",71.25,-6.75
"62017",72,-6.75
"62018",72.75,-6.75
"62019",73.5,-6.75
"62020",74.25,-6.75
"62021",75,-6.75
"62022",75.75,-6.75
"62023",76.5,-6.75
"62024",77.25,-6.75
"62025",78,-6.75
"62026",78.75,-6.75
"62027",79.5,-6.75
"62028",80.25,-6.75
"62029",81,-6.75
"62030",81.75,-6.75
"62031",82.5,-6.75
"62032",83.25,-6.75
"62033",84,-6.75
"62034",84.75,-6.75
"62035",85.5,-6.75
"62036",86.25,-6.75
"62037",87,-6.75
"62038",87.75,-6.75
"62039",88.5,-6.75
"62040",89.25,-6.75
"62041",90,-6.75
"62042",90.75,-6.75
"62043",91.5,-6.75
"62044",92.25,-6.75
"62045",93,-6.75
"62046",93.75,-6.75
"62047",94.5,-6.75
"62048",95.25,-6.75
"62049",96,-6.75
"62050",96.75,-6.75
"62051",97.5,-6.75
"62052",98.25,-6.75
"62053",99,-6.75
"62054",99.75,-6.75
"62055",100.5,-6.75
"62056",101.25,-6.75
"62057",102,-6.75
"62058",102.75,-6.75
"62059",103.5,-6.75
"62060",104.25,-6.75
"62061",105,-6.75
"62062",105.75,-6.75
"62063",106.5,-6.75
"62064",107.25,-6.75
"62065",108,-6.75
"62066",108.75,-6.75
"62067",109.5,-6.75
"62068",110.25,-6.75
"62069",111,-6.75
"62070",111.75,-6.75
"62071",112.5,-6.75
"62072",113.25,-6.75
"62073",114,-6.75
"62074",114.75,-6.75
"62075",115.5,-6.75
"62076",116.25,-6.75
"62077",117,-6.75
"62078",117.75,-6.75
"62079",118.5,-6.75
"62080",119.25,-6.75
"62081",120,-6.75
"62082",120.75,-6.75
"62083",121.5,-6.75
"62084",122.25,-6.75
"62085",123,-6.75
"62086",123.75,-6.75
"62087",124.5,-6.75
"62088",125.25,-6.75
"62089",126,-6.75
"62090",126.75,-6.75
"62091",127.5,-6.75
"62092",128.25,-6.75
"62093",129,-6.75
"62094",129.75,-6.75
"62095",130.5,-6.75
"62096",131.25,-6.75
"62097",132,-6.75
"62098",132.75,-6.75
"62099",133.5,-6.75
"62100",134.25,-6.75
"62101",135,-6.75
"62102",135.75,-6.75
"62103",136.5,-6.75
"62104",137.25,-6.75
"62105",138,-6.75
"62106",138.75,-6.75
"62107",139.5,-6.75
"62108",140.25,-6.75
"62109",141,-6.75
"62110",141.75,-6.75
"62111",142.5,-6.75
"62112",143.25,-6.75
"62113",144,-6.75
"62114",144.75,-6.75
"62115",145.5,-6.75
"62116",146.25,-6.75
"62117",147,-6.75
"62118",147.75,-6.75
"62119",148.5,-6.75
"62120",149.25,-6.75
"62121",150,-6.75
"62122",150.75,-6.75
"62123",151.5,-6.75
"62124",152.25,-6.75
"62125",153,-6.75
"62126",153.75,-6.75
"62127",154.5,-6.75
"62128",155.25,-6.75
"62129",156,-6.75
"62130",156.75,-6.75
"62131",157.5,-6.75
"62132",158.25,-6.75
"62133",159,-6.75
"62134",159.75,-6.75
"62135",160.5,-6.75
"62136",161.25,-6.75
"62137",162,-6.75
"62138",162.75,-6.75
"62139",163.5,-6.75
"62140",164.25,-6.75
"62141",165,-6.75
"62142",165.75,-6.75
"62143",166.5,-6.75
"62144",167.25,-6.75
"62145",168,-6.75
"62146",168.75,-6.75
"62147",169.5,-6.75
"62148",170.25,-6.75
"62149",171,-6.75
"62150",171.75,-6.75
"62151",172.5,-6.75
"62152",173.25,-6.75
"62153",174,-6.75
"62154",174.75,-6.75
"62155",175.5,-6.75
"62156",176.25,-6.75
"62157",177,-6.75
"62158",177.75,-6.75
"62159",178.5,-6.75
"62160",179.25,-6.75
"62161",180,-6.75
"62162",180.75,-6.75
"62163",181.5,-6.75
"62164",182.25,-6.75
"62165",183,-6.75
"62166",183.75,-6.75
"62167",184.5,-6.75
"62168",185.25,-6.75
"62169",186,-6.75
"62170",186.75,-6.75
"62171",187.5,-6.75
"62172",188.25,-6.75
"62173",189,-6.75
"62174",189.75,-6.75
"62175",190.5,-6.75
"62176",191.25,-6.75
"62177",192,-6.75
"62178",192.75,-6.75
"62179",193.5,-6.75
"62180",194.25,-6.75
"62181",195,-6.75
"62182",195.75,-6.75
"62183",196.5,-6.75
"62184",197.25,-6.75
"62185",198,-6.75
"62186",198.75,-6.75
"62187",199.5,-6.75
"62188",200.25,-6.75
"62189",201,-6.75
"62190",201.75,-6.75
"62191",202.5,-6.75
"62192",203.25,-6.75
"62193",204,-6.75
"62194",204.75,-6.75
"62195",205.5,-6.75
"62196",206.25,-6.75
"62197",207,-6.75
"62198",207.75,-6.75
"62199",208.5,-6.75
"62200",209.25,-6.75
"62201",210,-6.75
"62202",210.75,-6.75
"62203",211.5,-6.75
