point_id,long,lat
65466,138.75,-12
65467,139.5,-12
65468,140.25,-12
65469,141,-12
65470,141.75,-12
65471,142.5,-12
65472,143.25,-12
65473,144,-12
65474,144.75,-12
65475,145.5,-12
65476,146.25,-12
65477,147,-12
65478,147.75,-12
65479,148.5,-12
65480,149.25,-12
65481,150,-12
65482,150.75,-12
65483,151.5,-12
65484,152.25,-12
65485,153,-12
65486,153.75,-12
65487,154.5,-12
65488,155.25,-12
65489,156,-12
65490,156.75,-12
65491,157.5,-12
65492,158.25,-12
65493,159,-12
65494,159.75,-12
65495,160.5,-12
65496,161.25,-12
65497,162,-12
65498,162.75,-12
65499,163.5,-12
65500,164.25,-12
65501,165,-12
65502,165.75,-12
65503,166.5,-12
65504,167.25,-12
65505,168,-12
65506,168.75,-12
65507,169.5,-12
65508,170.25,-12
65509,171,-12
65510,171.75,-12
65511,172.5,-12
65512,173.25,-12
65513,174,-12
65514,174.75,-12
65515,175.5,-12
65516,176.25,-12
65517,177,-12
65518,177.75,-12
65519,178.5,-12
65520,179.25,-12
65521,180,-12
65522,-179.25,-12
65523,-178.5,-12
65524,-177.75,-12
65525,-177,-12
65526,-176.25,-12
65527,-175.5,-12
65528,-174.75,-12
65529,-174,-12
65530,-173.25,-12
65531,-172.5,-12
65532,-171.75,-12
65533,-171,-12
65534,-170.25,-12
65535,-169.5,-12
65536,-168.75,-12
65537,-168,-12
65538,-167.25,-12
65539,-166.5,-12
65540,-165.75,-12
65541,-165,-12
65542,-164.25,-12
65543,-163.5,-12
65544,-162.75,-12
65545,-162,-12
65546,-161.25,-12
65547,-160.5,-12
65548,-159.75,-12
65549,-159,-12
65550,-158.25,-12
65551,-157.5,-12
65552,-156.75,-12
65553,-156,-12
65554,-155.25,-12
65555,-154.5,-12
65556,-153.75,-12
65557,-153,-12
65558,-152.25,-12
65559,-151.5,-12
65560,-150.75,-12
65561,-150,-12
65562,-149.25,-12
65563,-148.5,-12
65564,-147.75,-12
65565,-147,-12
65566,-146.25,-12
65567,-145.5,-12
65568,-144.75,-12
65569,-144,-12
65570,-143.25,-12
65571,-142.5,-12
65572,-141.75,-12
65573,-141,-12
65574,-140.25,-12
65575,-139.5,-12
65576,-138.75,-12
65577,-138,-12
65578,-137.25,-12
65579,-136.5,-12
65580,-135.75,-12
65581,-135,-12
65582,-134.25,-12
65583,-133.5,-12
65584,-132.75,-12
65585,-132,-12
65586,-131.25,-12
65587,-130.5,-12
65588,-129.75,-12
65589,-129,-12
65590,-128.25,-12
65591,-127.5,-12
65592,-126.75,-12
65593,-126,-12
65594,-125.25,-12
65595,-124.5,-12
65596,-123.75,-12
65597,-123,-12
65598,-122.25,-12
65599,-121.5,-12
65600,-120.75,-12
65601,-120,-12
65602,-119.25,-12
65603,-118.5,-12
65604,-117.75,-12
65605,-117,-12
65606,-116.25,-12
65607,-115.5,-12
65608,-114.75,-12
65609,-114,-12
65610,-113.25,-12
65611,-112.5,-12
65612,-111.75,-12
65613,-111,-12
65614,-110.25,-12
65615,-109.5,-12
65616,-108.75,-12
65617,-108,-12
65618,-107.25,-12
65619,-106.5,-12
65620,-105.75,-12
65621,-105,-12
65622,-104.25,-12
65623,-103.5,-12
65624,-102.75,-12
65625,-102,-12
65626,-101.25,-12
65627,-100.5,-12
65628,-99.75,-12
65629,-99,-12
65630,-98.25,-12
65631,-97.5,-12
65632,-96.75,-12
65633,-96,-12
65634,-95.25,-12
65635,-94.5,-12
65636,-93.75,-12
65637,-93,-12
65638,-92.25,-12
65639,-91.5,-12
65640,-90.75,-12
65641,-90,-12
65642,-89.25,-12
65643,-88.5,-12
65644,-87.75,-12
65645,-87,-12
65646,-86.25,-12
65647,-85.5,-12
65648,-84.75,-12
65649,-84,-12
65650,-83.25,-12
65651,-82.5,-12
65652,-81.75,-12
65653,-81,-12
65654,-80.25,-12
65655,-79.5,-12
65656,-78.75,-12
65657,-78,-12
65658,-77.25,-12
65659,-76.5,-12
65660,-75.75,-12
65661,-75,-12
65662,-74.25,-12
65663,-73.5,-12
65664,-72.75,-12
65665,-72,-12
65666,-71.25,-12
65667,-70.5,-12
65668,-69.75,-12
65669,-69,-12
65670,-68.25,-12
65671,-67.5,-12
65672,-66.75,-12
65673,-66,-12
65674,-65.25,-12
65675,-64.5,-12
65676,-63.75,-12
65677,-63,-12
65678,-62.25,-12
65679,-61.5,-12
65680,-60.75,-12
65681,-60,-12
65682,-59.25,-12
65683,-58.5,-12
65684,-57.75,-12
65685,-57,-12
65686,-56.25,-12
65687,-55.5,-12
65688,-54.75,-12
65689,-54,-12
65690,-53.25,-12
65691,-52.5,-12
65692,-51.75,-12
65693,-51,-12
65694,-50.25,-12
65695,-49.5,-12
65696,-48.75,-12
65697,-48,-12
65698,-47.25,-12
65699,-46.5,-12
65700,-45.75,-12
65701,-45,-12
65702,-44.25,-12
65703,-43.5,-12
65704,-42.75,-12
65705,-42,-12
65706,-41.25,-12
65707,-40.5,-12
65708,-39.75,-12
65709,-39,-12
65710,-38.25,-12
65711,-37.5,-12
65712,-36.75,-12
65713,-36,-12
65714,-35.25,-12
65715,-34.5,-12
65716,-33.75,-12
65717,-33,-12
65718,-32.25,-12
65719,-31.5,-12
65720,-30.75,-12
65721,-30,-12
65722,-29.25,-12
65723,-28.5,-12
65724,-27.75,-12
65725,-27,-12
65726,-26.25,-12
65727,-25.5,-12
65728,-24.75,-12
65729,-24,-12
65730,-23.25,-12
65731,-22.5,-12
65732,-21.75,-12
65733,-21,-12
65734,-20.25,-12
65735,-19.5,-12
65736,-18.75,-12
65737,-18,-12
65738,-17.25,-12
65739,-16.5,-12
65740,-15.75,-12
65741,-15,-12
65742,-14.25,-12
65743,-13.5,-12
65744,-12.75,-12
65745,-12,-12
65746,-11.25,-12
65747,-10.5,-12
65748,-9.75,-12
65749,-9,-12
65750,-8.25,-12
65751,-7.5,-12
65752,-6.75,-12
65753,-6,-12
65754,-5.25,-12
65755,-4.5,-12
65756,-3.75,-12
65757,-3,-12
65758,-2.25,-12
65759,-1.5,-12
65760,-0.75,-12
65761,0,-12.75
65762,0.75,-12.75
65763,1.5,-12.75
65764,2.25,-12.75
65765,3,-12.75
65766,3.75,-12.75
65767,4.5,-12.75
65768,5.25,-12.75
65769,6,-12.75
65770,6.75,-12.75
65771,7.5,-12.75
65772,8.25,-12.75
65773,9,-12.75
65774,9.75,-12.75
65775,10.5,-12.75
65776,11.25,-12.75
65777,12,-12.75
65778,12.75,-12.75
65779,13.5,-12.75
65780,14.25,-12.75
65781,15,-12.75
65782,15.75,-12.75
65783,16.5,-12.75
65784,17.25,-12.75
65785,18,-12.75
65786,18.75,-12.75
65787,19.5,-12.75
65788,20.25,-12.75
65789,21,-12.75
65790,21.75,-12.75
65791,22.5,-12.75
65792,23.25,-12.75
65793,24,-12.75
65794,24.75,-12.75
65795,25.5,-12.75
65796,26.25,-12.75
65797,27,-12.75
65798,27.75,-12.75
65799,28.5,-12.75
65800,29.25,-12.75
65801,30,-12.75
65802,30.75,-12.75
65803,31.5,-12.75
65804,32.25,-12.75
65805,33,-12.75
65806,33.75,-12.75
65807,34.5,-12.75
65808,35.25,-12.75
65809,36,-12.75
65810,36.75,-12.75
65811,37.5,-12.75
65812,38.25,-12.75
65813,39,-12.75
65814,39.75,-12.75
65815,40.5,-12.75
65816,41.25,-12.75
65817,42,-12.75
65818,42.75,-12.75
65819,43.5,-12.75
65820,44.25,-12.75
65821,45,-12.75
65822,45.75,-12.75
65823,46.5,-12.75
65824,47.25,-12.75
65825,48,-12.75
65826,48.75,-12.75
65827,49.5,-12.75
65828,50.25,-12.75
65829,51,-12.75
65830,51.75,-12.75
65831,52.5,-12.75
65832,53.25,-12.75
65833,54,-12.75
65834,54.75,-12.75
65835,55.5,-12.75
65836,56.25,-12.75
65837,57,-12.75
65838,57.75,-12.75
65839,58.5,-12.75
65840,59.25,-12.75
65841,60,-12.75
65842,60.75,-12.75
65843,61.5,-12.75
65844,62.25,-12.75
65845,63,-12.75
65846,63.75,-12.75
65847,64.5,-12.75
65848,65.25,-12.75
65849,66,-12.75
65850,66.75,-12.75
65851,67.5,-12.75
65852,68.25,-12.75
65853,69,-12.75
65854,69.75,-12.75
65855,70.5,-12.75
65856,71.25,-12.75
65857,72,-12.75
65858,72.75,-12.75
65859,73.5,-12.75
65860,74.25,-12.75
65861,75,-12.75
65862,75.75,-12.75
65863,76.5,-12.75
65864,77.25,-12.75
65865,78,-12.75
65866,78.75,-12.75
65867,79.5,-12.75
65868,80.25,-12.75
65869,81,-12.75
65870,81.75,-12.75
65871,82.5,-12.75
65872,83.25,-12.75
65873,84,-12.75
65874,84.75,-12.75
65875,85.5,-12.75
65876,86.25,-12.75
65877,87,-12.75
65878,87.75,-12.75
65879,88.5,-12.75
65880,89.25,-12.75
65881,90,-12.75
65882,90.75,-12.75
65883,91.5,-12.75
65884,92.25,-12.75
65885,93,-12.75
65886,93.75,-12.75
65887,94.5,-12.75
65888,95.25,-12.75
65889,96,-12.75
65890,96.75,-12.75
65891,97.5,-12.75
65892,98.25,-12.75
65893,99,-12.75
65894,99.75,-12.75
65895,100.5,-12.75
65896,101.25,-12.75
65897,102,-12.75
65898,102.75,-12.75
65899,103.5,-12.75
65900,104.25,-12.75
65901,105,-12.75
65902,105.75,-12.75
65903,106.5,-12.75
65904,107.25,-12.75
65905,108,-12.75
65906,108.75,-12.75
65907,109.5,-12.75
65908,110.25,-12.75
65909,111,-12.75
65910,111.75,-12.75
65911,112.5,-12.75
65912,113.25,-12.75
65913,114,-12.75
65914,114.75,-12.75
65915,115.5,-12.75
65916,116.25,-12.75
65917,117,-12.75
65918,117.75,-12.75
65919,118.5,-12.75
65920,119.25,-12.75
65921,120,-12.75
65922,120.75,-12.75
65923,121.5,-12.75
65924,122.25,-12.75
65925,123,-12.75
65926,123.75,-12.75
65927,124.5,-12.75
65928,125.25,-12.75
65929,126,-12.75
65930,126.75,-12.75
65931,127.5,-12.75
65932,128.25,-12.75
65933,129,-12.75
65934,129.75,-12.75
65935,130.5,-12.75
65936,131.25,-12.75
65937,132,-12.75
65938,132.75,-12.75
65939,133.5,-12.75
65940,134.25,-12.75
65941,135,-12.75
65942,135.75,-12.75
65943,136.5,-12.75
65944,137.25,-12.75
65945,138,-12.75
65946,138.75,-12.75
65947,139.5,-12.75
65948,140.25,-12.75
65949,141,-12.75
65950,141.75,-12.75
65951,142.5,-12.75
65952,143.25,-12.75
65953,144,-12.75
65954,144.75,-12.75
65955,145.5,-12.75
65956,146.25,-12.75
65957,147,-12.75
65958,147.75,-12.75
65959,148.5,-12.75
65960,149.25,-12.75
65961,150,-12.75
65962,150.75,-12.75
65963,151.5,-12.75
65964,152.25,-12.75
65965,153,-12.75
65966,153.75,-12.75
65967,154.5,-12.75
65968,155.25,-12.75
65969,156,-12.75
65970,156.75,-12.75
65971,157.5,-12.75
65972,158.25,-12.75
65973,159,-12.75
65974,159.75,-12.75
65975,160.5,-12.75
65976,161.25,-12.75
65977,162,-12.75
65978,162.75,-12.75
65979,163.5,-12.75
65980,164.25,-12.75
65981,165,-12.75
65982,165.75,-12.75
65983,166.5,-12.75
65984,167.25,-12.75
65985,168,-12.75
65986,168.75,-12.75
65987,169.5,-12.75
65988,170.25,-12.75
65989,171,-12.75
65990,171.75,-12.75
65991,172.5,-12.75
65992,173.25,-12.75
65993,174,-12.75
65994,174.75,-12.75
65995,175.5,-12.75
65996,176.25,-12.75
65997,177,-12.75
65998,177.75,-12.75
65999,178.5,-12.75
66000,179.25,-12.75
66001,180,-12.75
66002,-179.25,-12.75
66003,-178.5,-12.75
66004,-177.75,-12.75
66005,-177,-12.75
66006,-176.25,-12.75
66007,-175.5,-12.75
66008,-174.75,-12.75
66009,-174,-12.75
66010,-173.25,-12.75
66011,-172.5,-12.75
66012,-171.75,-12.75
66013,-171,-12.75
66014,-170.25,-12.75
66015,-169.5,-12.75
66016,-168.75,-12.75
66017,-168,-12.75
66018,-167.25,-12.75
66019,-166.5,-12.75
66020,-165.75,-12.75
66021,-165,-12.75
66022,-164.25,-12.75
66023,-163.5,-12.75
66024,-162.75,-12.75
66025,-162,-12.75
66026,-161.25,-12.75
66027,-160.5,-12.75
66028,-159.75,-12.75
66029,-159,-12.75
66030,-158.25,-12.75
66031,-157.5,-12.75
66032,-156.75,-12.75
66033,-156,-12.75
66034,-155.25,-12.75
66035,-154.5,-12.75
66036,-153.75,-12.75
66037,-153,-12.75
66038,-152.25,-12.75
66039,-151.5,-12.75
66040,-150.75,-12.75
66041,-150,-12.75
66042,-149.25,-12.75
66043,-148.5,-12.75
66044,-147.75,-12.75
66045,-147,-12.75
66046,-146.25,-12.75
66047,-145.5,-12.75
66048,-144.75,-12.75
66049,-144,-12.75
66050,-143.25,-12.75
66051,-142.5,-12.75
66052,-141.75,-12.75
66053,-141,-12.75
66054,-140.25,-12.75
66055,-139.5,-12.75
66056,-138.75,-12.75
66057,-138,-12.75
66058,-137.25,-12.75
66059,-136.5,-12.75
66060,-135.75,-12.75
66061,-135,-12.75
66062,-134.25,-12.75
66063,-133.5,-12.75
66064,-132.75,-12.75
66065,-132,-12.75
66066,-131.25,-12.75
66067,-130.5,-12.75
66068,-129.75,-12.75
66069,-129,-12.75
66070,-128.25,-12.75
66071,-127.5,-12.75
66072,-126.75,-12.75
66073,-126,-12.75
66074,-125.25,-12.75
66075,-124.5,-12.75
66076,-123.75,-12.75
66077,-123,-12.75
66078,-122.25,-12.75
66079,-121.5,-12.75
66080,-120.75,-12.75
66081,-120,-12.75
66082,-119.25,-12.75
66083,-118.5,-12.75
66084,-117.75,-12.75
66085,-117,-12.75
66086,-116.25,-12.75
66087,-115.5,-12.75
66088,-114.75,-12.75
66089,-114,-12.75
66090,-113.25,-12.75
66091,-112.5,-12.75
66092,-111.75,-12.75
66093,-111,-12.75
66094,-110.25,-12.75
66095,-109.5,-12.75
66096,-108.75,-12.75
66097,-108,-12.75
66098,-107.25,-12.75
66099,-106.5,-12.75
66100,-105.75,-12.75
66101,-105,-12.75
66102,-104.25,-12.75
66103,-103.5,-12.75
66104,-102.75,-12.75
66105,-102,-12.75
66106,-101.25,-12.75
66107,-100.5,-12.75
66108,-99.75,-12.75
66109,-99,-12.75
66110,-98.25,-12.75
66111,-97.5,-12.75
66112,-96.75,-12.75
66113,-96,-12.75
66114,-95.25,-12.75
66115,-94.5,-12.75
66116,-93.75,-12.75
66117,-93,-12.75
66118,-92.25,-12.75
66119,-91.5,-12.75
66120,-90.75,-12.75
66121,-90,-12.75
66122,-89.25,-12.75
66123,-88.5,-12.75
66124,-87.75,-12.75
66125,-87,-12.75
66126,-86.25,-12.75
66127,-85.5,-12.75
66128,-84.75,-12.75
66129,-84,-12.75
66130,-83.25,-12.75
66131,-82.5,-12.75
66132,-81.75,-12.75
66133,-81,-12.75
66134,-80.25,-12.75
66135,-79.5,-12.75
66136,-78.75,-12.75
66137,-78,-12.75
66138,-77.25,-12.75
66139,-76.5,-12.75
66140,-75.75,-12.75
66141,-75,-12.75
66142,-74.25,-12.75
66143,-73.5,-12.75
66144,-72.75,-12.75
66145,-72,-12.75
66146,-71.25,-12.75
66147,-70.5,-12.75
66148,-69.75,-12.75
66149,-69,-12.75
66150,-68.25,-12.75
66151,-67.5,-12.75
66152,-66.75,-12.75
66153,-66,-12.75
66154,-65.25,-12.75
66155,-64.5,-12.75
66156,-63.75,-12.75
66157,-63,-12.75
66158,-62.25,-12.75
66159,-61.5,-12.75
66160,-60.75,-12.75
66161,-60,-12.75
66162,-59.25,-12.75
66163,-58.5,-12.75
66164,-57.75,-12.75
66165,-57,-12.75
66166,-56.25,-12.75
66167,-55.5,-12.75
66168,-54.75,-12.75
66169,-54,-12.75
66170,-53.25,-12.75
66171,-52.5,-12.75
66172,-51.75,-12.75
66173,-51,-12.75
66174,-50.25,-12.75
66175,-49.5,-12.75
66176,-48.75,-12.75
66177,-48,-12.75
66178,-47.25,-12.75
66179,-46.5,-12.75
66180,-45.75,-12.75
66181,-45,-12.75
66182,-44.25,-12.75
66183,-43.5,-12.75
66184,-42.75,-12.75
66185,-42,-12.75
66186,-41.25,-12.75
66187,-40.5,-12.75
66188,-39.75,-12.75
66189,-39,-12.75
66190,-38.25,-12.75
66191,-37.5,-12.75
66192,-36.75,-12.75
66193,-36,-12.75
66194,-35.25,-12.75
66195,-34.5,-12.75
66196,-33.75,-12.75
66197,-33,-12.75
66198,-32.25,-12.75
66199,-31.5,-12.75
66200,-30.75,-12.75
66201,-30,-12.75
66202,-29.25,-12.75
66203,-28.5,-12.75
66204,-27.75,-12.75
66205,-27,-12.75
66206,-26.25,-12.75
66207,-25.5,-12.75
66208,-24.75,-12.75
66209,-24,-12.75
66210,-23.25,-12.75
66211,-22.5,-12.75
66212,-21.75,-12.75
66213,-21,-12.75
66214,-20.25,-12.75
66215,-19.5,-12.75
66216,-18.75,-12.75
66217,-18,-12.75
66218,-17.25,-12.75
66219,-16.5,-12.75
66220,-15.75,-12.75
66221,-15,-12.75
66222,-14.25,-12.75
66223,-13.5,-12.75
66224,-12.75,-12.75
66225,-12,-12.75
66226,-11.25,-12.75
66227,-10.5,-12.75
66228,-9.75,-12.75
66229,-9,-12.75
66230,-8.25,-12.75
66231,-7.5,-12.75
66232,-6.75,-12.75
66233,-6,-12.75
66234,-5.25,-12.75
66235,-4.5,-12.75
66236,-3.75,-12.75
66237,-3,-12.75
66238,-2.25,-12.75
66239,-1.5,-12.75
66240,-0.75,-12.75
66241,0,-13.5
66242,0.75,-13.5
66243,1.5,-13.5
66244,2.25,-13.5
66245,3,-13.5
66246,3.75,-13.5
66247,4.5,-13.5
66248,5.25,-13.5
66249,6,-13.5
66250,6.75,-13.5
66251,7.5,-13.5
66252,8.25,-13.5
66253,9,-13.5
66254,9.75,-13.5
66255,10.5,-13.5
66256,11.25,-13.5
66257,12,-13.5
66258,12.75,-13.5
66259,13.5,-13.5
66260,14.25,-13.5
66261,15,-13.5
66262,15.75,-13.5
66263,16.5,-13.5
66264,17.25,-13.5
66265,18,-13.5
66266,18.75,-13.5
66267,19.5,-13.5
66268,20.25,-13.5
66269,21,-13.5
66270,21.75,-13.5
66271,22.5,-13.5
66272,23.25,-13.5
66273,24,-13.5
66274,24.75,-13.5
66275,25.5,-13.5
66276,26.25,-13.5
66277,27,-13.5
66278,27.75,-13.5
66279,28.5,-13.5
66280,29.25,-13.5
66281,30,-13.5
66282,30.75,-13.5
66283,31.5,-13.5
66284,32.25,-13.5
66285,33,-13.5
66286,33.75,-13.5
66287,34.5,-13.5
66288,35.25,-13.5
66289,36,-13.5
66290,36.75,-13.5
66291,37.5,-13.5
66292,38.25,-13.5
66293,39,-13.5
66294,39.75,-13.5
66295,40.5,-13.5
66296,41.25,-13.5
66297,42,-13.5
66298,42.75,-13.5
66299,43.5,-13.5
66300,44.25,-13.5
66301,45,-13.5
66302,45.75,-13.5
66303,46.5,-13.5
66304,47.25,-13.5
66305,48,-13.5
66306,48.75,-13.5
66307,49.5,-13.5
66308,50.25,-13.5
66309,51,-13.5
66310,51.75,-13.5
66311,52.5,-13.5
66312,53.25,-13.5
66313,54,-13.5
66314,54.75,-13.5
66315,55.5,-13.5
66316,56.25,-13.5
66317,57,-13.5
66318,57.75,-13.5
66319,58.5,-13.5
66320,59.25,-13.5
66321,60,-13.5
66322,60.75,-13.5
66323,61.5,-13.5
66324,62.25,-13.5
66325,63,-13.5
66326,63.75,-13.5
66327,64.5,-13.5
66328,65.25,-13.5
66329,66,-13.5
66330,66.75,-13.5
66331,67.5,-13.5
66332,68.25,-13.5
66333,69,-13.5
66334,69.75,-13.5
66335,70.5,-13.5
66336,71.25,-13.5
66337,72,-13.5
66338,72.75,-13.5
66339,73.5,-13.5
66340,74.25,-13.5
66341,75,-13.5
66342,75.75,-13.5
66343,76.5,-13.5
66344,77.25,-13.5
66345,78,-13.5
66346,78.75,-13.5
66347,79.5,-13.5
66348,80.25,-13.5
66349,81,-13.5
66350,81.75,-13.5
66351,82.5,-13.5
66352,83.25,-13.5
66353,84,-13.5
66354,84.75,-13.5
66355,85.5,-13.5
66356,86.25,-13.5
66357,87,-13.5
66358,87.75,-13.5
66359,88.5,-13.5
66360,89.25,-13.5
66361,90,-13.5
66362,90.75,-13.5
66363,91.5,-13.5
66364,92.25,-13.5
66365,93,-13.5
66366,93.75,-13.5
66367,94.5,-13.5
66368,95.25,-13.5
66369,96,-13.5
66370,96.75,-13.5
66371,97.5,-13.5
66372,98.25,-13.5
66373,99,-13.5
66374,99.75,-13.5
66375,100.5,-13.5
66376,101.25,-13.5
66377,102,-13.5
66378,102.75,-13.5
66379,103.5,-13.5
66380,104.25,-13.5
66381,105,-13.5
66382,105.75,-13.5
66383,106.5,-13.5
66384,107.25,-13.5
66385,108,-13.5
66386,108.75,-13.5
66387,109.5,-13.5
66388,110.25,-13.5
66389,111,-13.5
66390,111.75,-13.5
66391,112.5,-13.5
66392,113.25,-13.5
66393,114,-13.5
66394,114.75,-13.5
66395,115.5,-13.5
66396,116.25,-13.5
66397,117,-13.5
66398,117.75,-13.5
66399,118.5,-13.5
66400,119.25,-13.5
66401,120,-13.5
66402,120.75,-13.5
66403,121.5,-13.5
66404,122.25,-13.5
66405,123,-13.5
66406,123.75,-13.5
66407,124.5,-13.5
66408,125.25,-13.5
66409,126,-13.5
66410,126.75,-13.5
66411,127.5,-13.5
66412,128.25,-13.5
66413,129,-13.5
66414,129.75,-13.5
66415,130.5,-13.5
66416,131.25,-13.5
66417,132,-13.5
66418,132.75,-13.5
66419,133.5,-13.5
66420,134.25,-13.5
66421,135,-13.5
66422,135.75,-13.5
66423,136.5,-13.5
66424,137.25,-13.5
66425,138,-13.5
66426,138.75,-13.5
66427,139.5,-13.5
66428,140.25,-13.5
66429,141,-13.5
66430,141.75,-13.5
66431,142.5,-13.5
66432,143.25,-13.5
66433,144,-13.5
66434,144.75,-13.5
66435,145.5,-13.5
66436,146.25,-13.5
66437,147,-13.5
66438,147.75,-13.5
66439,148.5,-13.5
66440,149.25,-13.5
66441,150,-13.5
66442,150.75,-13.5
66443,151.5,-13.5
66444,152.25,-13.5
66445,153,-13.5
66446,153.75,-13.5
66447,154.5,-13.5
66448,155.25,-13.5
66449,156,-13.5
66450,156.75,-13.5
66451,157.5,-13.5
66452,158.25,-13.5
66453,159,-13.5
66454,159.75,-13.5
66455,160.5,-13.5
66456,161.25,-13.5
66457,162,-13.5
66458,162.75,-13.5
66459,163.5,-13.5
66460,164.25,-13.5
66461,165,-13.5
66462,165.75,-13.5
66463,166.5,-13.5
66464,167.25,-13.5
66465,168,-13.5
66466,168.75,-13.5
66467,169.5,-13.5
66468,170.25,-13.5
66469,171,-13.5
66470,171.75,-13.5
66471,172.5,-13.5
66472,173.25,-13.5
66473,174,-13.5
66474,174.75,-13.5
66475,175.5,-13.5
66476,176.25,-13.5
66477,177,-13.5
66478,177.75,-13.5
66479,178.5,-13.5
66480,179.25,-13.5
66481,180,-13.5
66482,-179.25,-13.5
66483,-178.5,-13.5
66484,-177.75,-13.5
66485,-177,-13.5
66486,-176.25,-13.5
66487,-175.5,-13.5
66488,-174.75,-13.5
66489,-174,-13.5
66490,-173.25,-13.5
66491,-172.5,-13.5
66492,-171.75,-13.5
66493,-171,-13.5
66494,-170.25,-13.5
66495,-169.5,-13.5
66496,-168.75,-13.5
66497,-168,-13.5
66498,-167.25,-13.5
66499,-166.5,-13.5
66500,-165.75,-13.5
66501,-165,-13.5
66502,-164.25,-13.5
66503,-163.5,-13.5
66504,-162.75,-13.5
66505,-162,-13.5
66506,-161.25,-13.5
66507,-160.5,-13.5
66508,-159.75,-13.5
66509,-159,-13.5
66510,-158.25,-13.5
66511,-157.5,-13.5
66512,-156.75,-13.5
66513,-156,-13.5
66514,-155.25,-13.5
66515,-154.5,-13.5
66516,-153.75,-13.5
66517,-153,-13.5
66518,-152.25,-13.5
66519,-151.5,-13.5
66520,-150.75,-13.5
66521,-150,-13.5
66522,-149.25,-13.5
66523,-148.5,-13.5
66524,-147.75,-13.5
66525,-147,-13.5
66526,-146.25,-13.5
66527,-145.5,-13.5
66528,-144.75,-13.5
66529,-144,-13.5
66530,-143.25,-13.5
66531,-142.5,-13.5
66532,-141.75,-13.5
66533,-141,-13.5
66534,-140.25,-13.5
66535,-139.5,-13.5
66536,-138.75,-13.5
66537,-138,-13.5
66538,-137.25,-13.5
66539,-136.5,-13.5
66540,-135.75,-13.5
66541,-135,-13.5
66542,-134.25,-13.5
66543,-133.5,-13.5
66544,-132.75,-13.5
66545,-132,-13.5
66546,-131.25,-13.5
66547,-130.5,-13.5
66548,-129.75,-13.5
66549,-129,-13.5
66550,-128.25,-13.5
66551,-127.5,-13.5
66552,-126.75,-13.5
66553,-126,-13.5
66554,-125.25,-13.5
66555,-124.5,-13.5
66556,-123.75,-13.5
66557,-123,-13.5
66558,-122.25,-13.5
66559,-121.5,-13.5
66560,-120.75,-13.5
66561,-120,-13.5
66562,-119.25,-13.5
66563,-118.5,-13.5
66564,-117.75,-13.5
66565,-117,-13.5
66566,-116.25,-13.5
66567,-115.5,-13.5
66568,-114.75,-13.5
66569,-114,-13.5
66570,-113.25,-13.5
66571,-112.5,-13.5
66572,-111.75,-13.5
66573,-111,-13.5
66574,-110.25,-13.5
66575,-109.5,-13.5
66576,-108.75,-13.5
66577,-108,-13.5
66578,-107.25,-13.5
66579,-106.5,-13.5
66580,-105.75,-13.5
66581,-105,-13.5
66582,-104.25,-13.5
66583,-103.5,-13.5
66584,-102.75,-13.5
66585,-102,-13.5
66586,-101.25,-13.5
66587,-100.5,-13.5
66588,-99.75,-13.5
66589,-99,-13.5
66590,-98.25,-13.5
66591,-97.5,-13.5
66592,-96.75,-13.5
66593,-96,-13.5
66594,-95.25,-13.5
66595,-94.5,-13.5
66596,-93.75,-13.5
66597,-93,-13.5
66598,-92.25,-13.5
66599,-91.5,-13.5
66600,-90.75,-13.5
66601,-90,-13.5
66602,-89.25,-13.5
66603,-88.5,-13.5
66604,-87.75,-13.5
66605,-87,-13.5
66606,-86.25,-13.5
66607,-85.5,-13.5
66608,-84.75,-13.5
66609,-84,-13.5
66610,-83.25,-13.5
66611,-82.5,-13.5
66612,-81.75,-13.5
66613,-81,-13.5
66614,-80.25,-13.5
66615,-79.5,-13.5
66616,-78.75,-13.5
66617,-78,-13.5
66618,-77.25,-13.5
66619,-76.5,-13.5
66620,-75.75,-13.5
66621,-75,-13.5
66622,-74.25,-13.5
66623,-73.5,-13.5
66624,-72.75,-13.5
66625,-72,-13.5
66626,-71.25,-13.5
66627,-70.5,-13.5
66628,-69.75,-13.5
66629,-69,-13.5
66630,-68.25,-13.5
66631,-67.5,-13.5
66632,-66.75,-13.5
66633,-66,-13.5
66634,-65.25,-13.5
66635,-64.5,-13.5
66636,-63.75,-13.5
66637,-63,-13.5
66638,-62.25,-13.5
66639,-61.5,-13.5
66640,-60.75,-13.5
66641,-60,-13.5
66642,-59.25,-13.5
66643,-58.5,-13.5
66644,-57.75,-13.5
66645,-57,-13.5
66646,-56.25,-13.5
66647,-55.5,-13.5
66648,-54.75,-13.5
66649,-54,-13.5
66650,-53.25,-13.5
66651,-52.5,-13.5
66652,-51.75,-13.5
66653,-51,-13.5
66654,-50.25,-13.5
66655,-49.5,-13.5
66656,-48.75,-13.5
66657,-48,-13.5
66658,-47.25,-13.5
66659,-46.5,-13.5
66660,-45.75,-13.5
66661,-45,-13.5
66662,-44.25,-13.5
66663,-43.5,-13.5
66664,-42.75,-13.5
66665,-42,-13.5
66666,-41.25,-13.5
66667,-40.5,-13.5
66668,-39.75,-13.5
66669,-39,-13.5
66670,-38.25,-13.5
66671,-37.5,-13.5
66672,-36.75,-13.5
66673,-36,-13.5
66674,-35.25,-13.5
